"term","score"
"hammering",13.9976219774531
"heck",13.9902498152916
"washcloths",13.9813469503217
"chip",13.9662635994758
"isn__",13.9645184332155
"manages",13.9608917663349
"uses",13.9592386385461
"dismal",13.9589135192165
"ultimate",13.9578434173172
"cor",13.9569656694934
"bellboys",13.9562564204473
"wheel",13.9490564407124
"pong",13.9455259430358
"formed",13.944198277497
"pond",13.943808039774
"notified",13.9425071497009
"animal",13.939405434238
"shopped",13.9271528850094
"platform",13.9265499022462
"gloomy",13.9243927924011
"scent",13.9227291510333
"tee",13.9195772848425
"community",13.9163751842112
"vey",13.9147276387746
"iv",13.9059741055822
"incorrect",13.9005083300991
"steves",13.898884179182
"dial",13.8985075987579
"spreads",13.896902248014
"diners",13.8965687810073
"continually",13.8932747495648
"chaotic",13.8910822357605
"scheme",13.8831764276105
"confirming",13.8810799403318
"apsis",13.8808570031133
"socks",13.8770941894654
"graciously",13.8717603061899
"pregnant",13.8622423300441
"stiff",13.8593949833814
"frequented",13.8584118835441
"lonely",13.8536117546716
"sharp",13.8469518192934
"wires",13.8452264431278
"relatives",13.8368275516633
"good.we",13.8337647673667
"spotted",13.8334927186184
"stinky",13.8305004403178
"relieved",13.8294732165732
"dreary",13.825680460948
"stepping",13.8222034077896
"threadbare",13.8201961135418
"hilarious",13.8189267897626
"hopping",13.8163939117397
"turistic",13.8144620019676
"primary",13.8112355839082
"expects",13.8027347995597
"tank",13.7987526042277
"arms",13.7920777608093
"monkey",13.7844745369557
"tiki",13.7797279704519
"elysee",13.7760789081355
"sha",13.7730119340623
"source",13.7726147619094
"teach",13.7720549511717
"becuase",13.7706412861562
"barter",13.7692746912898
"beach.the",13.762253727318
"creative",13.7597516647855
"mac",13.7489451901464
"condos",13.7435472026138
"buttons",13.7402813974085
"mayflower",13.7365235008846
"sublime",13.7300783496151
"soul",13.715419341413
"preferences",13.7098322489934
"toll",13.7093149558537
"inadequate",13.7090193973902
"fool",13.7078807248609
"choice.the",13.7060153466778
"honey",13.7044701736089
"unter",13.6955451530193
"signoria",13.6934079939457
"costing",13.691229297236
"2.00",13.6885294804325
"playground",13.6777713240196
"mugs",13.6708788507404
"pushing",13.666783800116
"distances",13.6610660927548
"pictured",13.654495897556
"arizona",13.6532936712569
"g",13.6486750604553
"burning",13.6482999587378
"encouraged",13.6481060176894
"109",13.6436400817691
"domincan",13.640767947344
"se",13.631823339576
"emptied",13.6305789769193
"edgewater",13.627883653222
"cheers",13.6267295417856
"counted",13.6236979796466
"brave",13.6201932420752
"headache",13.6152831588717
"cutter",13.6142446499741
"human",13.6104406908373
"unavailable",13.6027430709011
"evidence",13.6020953741483
"principal",13.5885482098451
"montmartre",13.5874256160381
"banquet",13.5712636373942
"linden",13.5695993839321
"folded",13.5690362540043
"sands",13.5664148755863
"crammed",13.5659348910424
"apologize",13.5658303957029
"facial",13.5637160655883
"sterile",13.5412067449934
"painless",13.5410606017843
"mon",13.5383216918525
"approachable",13.5381954228626
"shiodome",13.5314134790127
"mission",13.529367104449
"holder",13.5198298740661
"installed",13.5197649836628
"balls",13.5151053229728
"sari",13.5142099531817
"nou",13.5085634966136
"favorable",13.5043129122039
"sip",13.4981617185646
"sleepless",13.4980003002254
"schools",13.4889084181711
"d'orsay",13.4848929315144
"encourage",13.4743841244894
"raised",13.4684680972701
"montjuic",13.4619320897168
"wangfujing",13.4618568765866
"holland",13.4538371877556
"discuss",13.4527228134588
"disappointed.the",13.4436075427279
"tolerable",13.4429994147493
"remarkably",13.4382565539374
"cave",13.4339571062307
"dragging",13.4317334992012
"netherlands",13.4313490909792
"courtyards",13.4289559681915
"caveat",13.4178182148276
"pleasurable",13.4099112843932
"jesus",13.4092055529297
"hum",13.4059020429349
"cracks",13.4053457729943
"expansive",13.4037307968786
"lounger",13.4022100260072
"nail",13.4002616771909
"gallo",13.3986151402617
"ku",13.3959059094648
"countless",13.3895508430504
"possibility",13.3867486676608
"floral",13.3857235818863
"flooring",13.3849044632238
"steve",13.3826634622113
"tsui",13.3793688098842
"phrases",13.3712837440179
"rowdy",13.3689344347714
"zealand",13.3668858540273
"material",13.3658970865745
"sticking",13.3554059888424
"fixing",13.3506129900195
"repetitive",13.3505183399668
"them.the",13.3451447202756
"posting",13.340025865437
"valentines",13.3388641565647
"depart",13.3352345629062
"rolling",13.3312373641588
"filet",13.3286278781412
"title",13.3244844997518
"imagined",13.3231497120816
"1.50",13.3220018291507
"drains",13.3216907311547
"gowns",13.3099352395773
"shells",13.3059094531432
"ringing",13.3058159744125
"walt",13.3017054364107
"shift",13.2960769517657
"triumph",13.2959939718442
"sony",13.2950476253886
"neck",13.2927693214275
"alaska",13.2893768392661
"score",13.2880516254677
"culebra",13.2842090543029
"studios",13.2832688193254
"refunded",13.2789903504318
"performance",13.2761914266298
"prob",13.2759158506653
"task",13.2692086569431
"landscaped",13.268156863554
"horrific",13.267988948236
"surcharge",13.2655608874312
"hints",13.2543395568434
"thankyou",13.2484660914637
"pi",13.2471769248407
"threatened",13.2268596306056
"jeans",13.2241734991859
"twist",13.222388660103
"burnt",13.2173786082781
"youth",13.2155537654531
"engaged",13.2136403668183
"bothering",13.2110921362965
"campus",13.2090705487347
"adjusted",13.2000358100069
"hotel.it",13.1945409299316
"shaft",13.1918558400362
"pointe",13.1910901656277
"rewards",13.1908219508105
"gracias",13.1881575528068
"winds",13.1871654247682
"haggle",13.1797180663475
"cameras",13.1786634953872
"fares",13.1760327408706
"journeys",13.1754005940028
"sting",13.1734941116883
"breakfest",13.1713654911423
"mitte",13.1400050815264
"dei",13.1381089455484
"lexington",13.1348865337927
"blackout",13.1321883969337
"damaged",13.131940605135
"toothbrushes",13.1228723041645
"moments",13.116745915438
"hiring",13.1163082626779
"pizzas",13.1159344915465
"gabi",13.1106869170338
"dj",13.1025260860326
"disliked",13.0989721242611
"rudest",13.0978420644487
"tasteless",13.097489816716
"bent",13.097228680532
"3000",13.092108452171
"outgoing",13.0890426297473
"flowing",13.0889502509021
"grant",13.0889083470861
"prison",13.0870573773845
"ab",13.0868356482556
"produce",13.0865926155379
"15mins",13.0864200611124
"calle",13.0852328356449
"pad",13.083615156879
"opinions",13.0679623157399
"appointments",13.0663124061592
"enhanced",13.0659870726766
"existant",13.063574968781
"treating",13.0628730901584
"cuban",13.0576803659308
"gear",13.0558639539476
"you.the",13.0546945348315
"offices",13.0536865568509
"sandro",13.0520177773053
"cautious",13.0484359853348
"elite",13.0446623057875
"developed",13.0446412093036
"gigantic",13.0426816554714
"lion",13.0400254205184
"overhaul",13.0371440366174
"infact",13.0349148972861
"mex",13.0343649962547
"mandatory",13.0330093183629
"sox",13.0308540475285
"sunsets",13.0303716092656
"mega",13.0195324389825
"compensated",13.0156103136615
"clogged",13.0030998919312
"speedy",13.0019435874042
"neighbor",12.9914641408492
"quietest",12.9908969201211
"reviewing",12.988962464621
"wendy",12.9834659094251
"worlds",12.9782006901386
"2000",12.9759292380589
"dislike",12.9719795862657
"activites",12.9695312118996
"sipping",12.9654116814442
"radius",12.9646849174778
"hardwood",12.9644897320345
"tac",12.9638143197425
"snob",12.9634974109403
"33",12.960557044097
"cliff",12.9534729187945
"prudential",12.9476147245008
"cokes",12.9411136072479
"anticipate",12.9405478362369
"teen",12.9292366189167
"moan",12.9269240898392
"believed",12.9220090818196
"here.the",12.921429536
"malaria",12.9206074668188
"padma",12.910535161883
"yogurts",12.89966236895
"occassion",12.893857781478
"12pm",12.8902403207895
"hitting",12.8833146919358
"naturally",12.876580885566
"ducks",12.8713236399268
"forgetting",12.8712432918801
"nighttime",12.8700975602525
"pancake",12.8669156749157
"atmospheric",12.8595230052858
"mayan",12.8566411538752
"treadmill",12.8502752296154
"utensils",12.8486779017769
"mouldy",12.8469561245394
"franklin",12.8415813224892
"stark",12.8402648001728
"colours",12.8376323039487
"dorado",12.8311096794972
"38",12.8298187223608
"laptops",12.8260586795392
"midday",12.8245096879698
"sir",12.8229316465141
"observation",12.8218084338066
"results",12.8188991439529
"expenses",12.8147254318016
"ms",12.8081695517085
"placing",12.8051817733012
"pointing",12.8004193428706
"coupons",12.7956373814011
"yum",12.7936417061264
"busier",12.7930675584835
"flushing",12.7906249508687
"varying",12.7874131174555
"temporary",12.7862125989552
"voice",12.7860994981255
"science",12.7842014317829
"untill",12.7835266479731
"o'clock",12.7810850253614
"merengue",12.7800659252832
"bulbs",12.7779413783094
"borough",12.7738370085318
"admitted",12.7679569866963
"switches",12.7642823641802
"mobility",12.7610772142926
"conferences",12.760660239088
"forewarned",12.7594801692595
"180",12.7575624194197
"terry",12.7569996322107
"santrian",12.7415529133719
"generously",12.7382246519678
"responsible",12.734920637431
"beutiful",12.7324865030321
"montebello",12.7265068172939
"danish",12.7261925768941
"sumptuous",12.7235531520305
"pans",12.7219780012379
"weddings",12.7174326222783
"ur",12.7169721890746
"retail",12.713516064484
"sundays",12.7098611752686
"de",12.7081021624386
"ponds",12.7064339489456
"convienent",12.7032014179743
"immensely",12.6944212511882
"apply",12.6920278318614
"arent",12.6915127601637
"adventurous",12.6902778693074
"opulence",12.6887717554664
"ben",12.6775136455505
"recover",12.6652949583713
"zocalo",12.661467679257
"4star",12.6603568773347
"english.the",12.6597962090697
"roppongi",12.6547996348255
"ot",12.6535809401455
"pipe",12.6461833492214
"progress",12.6456252081453
"8.00",12.644439128205
"fold",12.641952154796
"brighter",12.6349758474831
"target",12.6338275538435
"waits",12.6326485866725
"alicia",12.6301207191946
"refreshed",12.6298224554879
"problem.the",12.6279551462195
"embarcadero",12.6211246417433
"atleast",12.6187554967762
"photographer",12.617630690059
"lamb",12.6111284418603
"ethernet",12.6087093771531
"vomiting",12.5985485653349
"sep",12.5945769043969
"louder",12.5934517886733
"fry",12.5799709030634
"mistakes",12.5768432976565
"disgusted",12.5747033071187
"fantastically",12.5724201142746
"galore",12.5718054886883
"199",12.5587201714807
"olympics",12.5541041922344
"attitudes",12.5539583501862
"angel",12.5519498316881
"glitch",12.5501389722162
"deserts",12.550004882921
"operating",12.5498066779424
"accessable",12.5495873816918
"done",12.5439952793305
"lads",12.5420512363668
"televisions",12.5376659707114
"avoiding",12.5363149284348
"101",12.5221856651887
"boarded",12.5221635585911
"bloody",12.5130610729764
"teenager",12.5120780296404
"2001",12.507823533207
"drilling",12.4993901641239
"impress",12.4884583014673
"responsibility",12.4881947846758
"shy",12.4838456667527
"guards",12.4818324432243
"backed",12.4797083002081
"romantico",12.4782524064056
"groovy",12.476776471221
"retrieve",12.4744888463147
"suprisingly",12.4720906951712
"toured",12.4698841856373
"bizarre",12.4628484819548
"uw",12.4595010302107
"scare",12.4558735783241
"fiesta",12.4471328368781
"trolleys",12.4441006294514
"tricky",12.4408810994471
"dear",12.4384250695867
"kitchens",12.4340487675635
"roman",12.4328195121004
"supplement",12.4140604768662
"closeby",12.401849457282
"sevice",12.4013962384887
"optional",12.3990045504038
"facts",12.3988590636824
"silverware",12.3961547789671
"sunwing",12.3926059483426
"horrid",12.3876728928214
"refined",12.387131133656
"sliced",12.3868277631863
"50.00",12.3826148702113
"managment",12.3787138326225
"shares",12.3678360114984
"dryers",12.3648931153429
"7.00",12.362612324148
"yoghurts",12.3621324389445
"crime",12.348591250692
"recomended",12.3481239425714
"mamajuana",12.3415280720907
"ya",12.3394559805268
"itinerary",12.3374216749041
"stamford",12.3348510922245
"pepsi",12.3314926970993
"kiosk",12.3308380229
"backs",12.3306388402658
"80s",12.3305578631233
"messed",12.3227914941651
"showered",12.3210438857072
"alan",12.3180287431688
"contains",12.3177726229482
"gbp",12.3174184885137
"brillant",12.3127609697341
"lightly",12.3126550562391
"flood",12.3095385895823
"resort.the",12.3095169314691
"crepes",12.3076274488047
"schedules",12.3067749651663
"architectural",12.3052443530198
"gain",12.2980174384814
"forecast",12.2942924306659
"2.50",12.2879567021806
"ranks",12.287010851694
"resting",12.286169886679
"alba",12.2836269962579
"beneath",12.2828920915187
"pen",12.2767646601057
"arguing",12.2757286233532
"suntec",12.2719891696215
"di",12.2718329961675
"league",12.2713271002969
"india",12.2606261248526
"routine",12.2583482930392
"subsequently",12.2536453178589
"cappuccino",12.2514635504779
"lagged",12.2496403779344
"understatement",12.245243379392
"facelift",12.2328573099786
"wildlife",12.2295531665748
"appliances",12.2273910371197
"blackjack",12.2267932013499
"slick",12.2190242178888
"reward",12.2167573336461
"hops",12.2145649384203
"incompetent",12.2076144601144
"unwilling",12.2063112334126
"cn",12.2030890290359
"disappointments",12.1989389091079
"jumped",12.1987765998627
"intense",12.1948148812855
"fits",12.1930032830824
"homemade",12.1899369998612
"jogging",12.189598885914
"performed",12.1880715011627
"vacant",12.1851703054923
"hassles",12.1820399319274
"song",12.181451180762
"79",12.1799506858801
"increase",12.1765769937288
"wellness",12.17366975424
"tiananmen",12.1699042130409
"penn",12.166886142944
"lafayette",12.1661983505088
"handling",12.1630528747391
"robert",12.1623791470962
"respectful",12.1616076828309
"jaded",12.1611877257545
"cultures",12.1565130659595
"ares",12.1545840850122
"althought",12.1518141773509
"alleyway",12.1510241175277
"es",12.1506287272324
"concorde",12.1434552610059
"regina",12.1428967871624
"ecole",12.1403258926786
"roy",12.1386725828808
"pool.the",12.1384664441246
"ridge",12.1362402669061
"packaged",12.1253651744398
"41st",12.1227820016678
"eric",12.1226059121037
"location.the",12.1206164102515
"promotion",12.1158386262207
"exhibition",12.1123490170862
"tuna",12.1114363942949
"container",12.1074417572328
"proofed",12.1017726275962
"stronger",12.0953080243502
"safes",12.0894625730558
"content",12.0828367690334
"doubts",12.0822728088914
"parrots",12.0765916100815
"entitled",12.0764586001851
"prints",12.0696840885692
"ii",12.0683347804537
"tex",12.0657634061207
"metropolitan",12.0638903429912
"imodium",12.059614354308
"hardest",12.0587472420598
"mats",12.0546088641001
"glance",12.0539634189019
"ace",12.0466255162318
"ultimately",12.0430968117368
"poker",12.0418463956209
"leonardo",12.0398640110422
"us.we",12.0394600769083
"flame",12.0391290069925
"mary",12.0382873982673
"bargin",12.0355653001713
"price.the",12.0341138661687
"44th",12.0299166006793
"pets",12.0229212836498
"varieties",12.0222834738919
"beige",12.0178501655553
"ifa",12.0156271004282
"essence",12.0137258283242
"uniformly",12.0113243774956
"breaks",12.0060484793889
"awoken",12.002809304686
"gather",12.0027001967589
"observatory",12.0023920869969
"foam",11.9990779765108
"faint",11.9952195239353
"ribs",11.9922673609712
"tier",11.9919395847663
"seaside",11.9793231510152
"pricier",11.9773992749326
"spirits",11.9765875464239
"manners",11.9754711276761
"grew",11.9749539537848
"raving",11.9653498397539
"indonesia",11.9606541599893
"rai",11.9594573372504
"minority",11.9591645122647
"checks",11.9525167597081
"tobacco",11.9516743717037
"roach",11.9494920257911
"airports",11.9456144433687
"cushions",11.9418211968332
"individually",11.941424439578
